Data;Segmento;Empresa;GrupoProblema;Ocorrências
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Amil;Cobrança / Contestação;37
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Amil;Contrato / Oferta;17
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Amil;Informação;3
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Amil;Saúde e Segurança;3
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Amil;Vício de Qualidade;9
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Benevix;Atendimento / SAC;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Bradesco Saúde;Atendimento / SAC;20
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Bradesco Saúde;Cobrança / Contestação;12
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Bradesco Saúde;Contrato / Oferta;4
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Bradesco Saúde;Saúde e Segurança;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Bradesco Saúde;Vício de Qualidade;5
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Caixa Seguros Saúde;Vício de Qualidade;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Clube de Saúde;Cobrança / Contestação;3
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Clube de Saúde;Contrato / Oferta;3
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Dental Uni;Atendimento / SAC;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Dental Uni;Cobrança / Contestação;4
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Dental Uni;Contrato / Oferta;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Dental Uni;Vício de Qualidade;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Golden Cross;Cobrança / Contestação;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Golden Cross;Vício de Qualidade;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Odontoprev;Atendimento / SAC;4
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Odontoprev;Cobrança / Contestação;6
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Odontoprev;Contrato / Oferta;3
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Odontoprev;Informação;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Odontoprev;Saúde e Segurança;2
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Odontoprev;Vício de Qualidade;3
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Qualicorp;Atendimento / SAC;12
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Qualicorp;Cobrança / Contestação;29
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Qualicorp;Contrato / Oferta;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Qualicorp;Vício de Qualidade;4
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Sompo Saúde;Cobrança / Contestação;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Odontológico;Atendimento / SAC;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Odontológico;Cobrança / Contestação;2
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Saúde;Atendimento / SAC;3
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Saúde;Cobrança / Contestação;10
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Saúde;Contrato / Oferta;3
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Saúde;Vício de Qualidade;6
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;UNIMED/RS FEDERAÇÃO;Cobrança / Contestação;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;UNIMED/RS FEDERAÇÃO;Contrato / Oferta;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Belém;Cobrança / Contestação;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Cascavel;Cobrança / Contestação;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Fortaleza;Atendimento / SAC;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Fortaleza;Informação;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Fortaleza;Vício de Qualidade;2
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Grande Florianópolis;Contrato / Oferta;2
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Grande Florianópolis;Saúde e Segurança;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Grande Florianópolis;Vício de Qualidade;2
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Litoral;Contrato / Oferta;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Litoral;Saúde e Segurança;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Norte Nordeste;Cobrança / Contestação;2
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Norte Nordeste;Contrato / Oferta;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Norte Nordeste;Saúde e Segurança;1
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Norte Nordeste;Vício de Qualidade;1
2018-06;Móveis e Artigos de Decoração;Aliança Móveis;Cobrança / Contestação;1
2018-06;Móveis e Artigos de Decoração;Aliança Móveis;Vício de Qualidade;1
2018-06;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Dpaschoal;Contrato / Oferta;1
2018-06;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Fiat Rivel - Blumenau, Brusque e Tijucas;Saúde e Segurança;1
2018-06;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Fiat Rivel - Blumenau, Brusque e Tijucas;Vício de Qualidade;1
2018-06;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Atendimento / SAC;4
2018-06;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Cobrança / Contestação;2
2018-06;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Contrato / Oferta;5
2018-06;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Entrega do Produto;10
2018-06;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Informação;2
2018-06;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Saúde e Segurança;2
2018-06;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Vício de Qualidade;19
2018-06;Material de Construção, Acabamento e Ferramentas;Dewalt;Vício de Qualidade;2
2018-06;Farmácias;Droga Raia;Cobrança / Contestação;3
2018-06;Farmácias;Droga Raia;Contrato / Oferta;1
2018-06;Farmácias;Droga Raia;Informação;1
2018-06;Farmácias;Drogasil;Atendimento / SAC;1
2018-06;Farmácias;Drogasil;Cobrança / Contestação;1
2018-06;Farmácias;Drogasil;Contrato / Oferta;1
2018-06;Farmácias;Drogasil;Informação;1
2018-06;Farmácias;Netfarma;Cobrança / Contestação;1
2018-06;Farmácias;Netfarma;Vício de Qualidade;2
2018-06;Fabricantes - Linha Branca;Atlas Eletrodomésticos;Contrato / Oferta;2
2018-06;Fabricantes - Linha Branca;Atlas Eletrodomésticos;Saúde e Segurança;1
2018-06;Fabricantes - Linha Branca;Brastemp;Atendimento / SAC;10
2018-06;Fabricantes - Linha Branca;Brastemp;Cobrança / Contestação;5
2018-06;Fabricantes - Linha Branca;Brastemp;Contrato / Oferta;7
2018-06;Fabricantes - Linha Branca;Brastemp;Entrega do Produto;1
2018-06;Fabricantes - Linha Branca;Brastemp;Saúde e Segurança;3
2018-06;Fabricantes - Linha Branca;Brastemp;Vício de Qualidade;53
2018-06;Fabricantes - Linha Branca;Consul;Atendimento / SAC;7
2018-06;Fabricantes - Linha Branca;Consul;Contrato / Oferta;1
2018-06;Fabricantes - Linha Branca;Consul;Informação;1
2018-06;Fabricantes - Linha Branca;Consul;Vício de Qualidade;22
2018-06;Fabricantes - Linha Branca;Electrolux - Linha Branca;Atendimento / SAC;9
2018-06;Fabricantes - Linha Branca;Electrolux - Linha Branca;Contrato / Oferta;4
2018-06;Fabricantes - Linha Branca;Electrolux - Linha Branca;Entrega do Produto;4
2018-06;Fabricantes - Linha Branca;Electrolux - Linha Branca;Informação;3
2018-06;Fabricantes - Linha Branca;Electrolux - Linha Branca;Saúde e Segurança;5
2018-06;Fabricantes - Linha Branca;Electrolux - Linha Branca;Vício de Qualidade;54
2018-06;Fabricantes - Linha Branca;Esmaltec;Atendimento / SAC;1
2018-06;Fabricantes - Linha Branca;Esmaltec;Saúde e Segurança;1
2018-06;Fabricantes - Linha Branca;Esmaltec;Vício de Qualidade;3
2018-06;Fabricantes - Linha Branca;Latina Eletrodomésticos;Atendimento / SAC;1
2018-06;Fabricantes - Linha Branca;Latina Eletrodomésticos;Vício de Qualidade;1
2018-06;Fabricantes - Linha Branca;Mueller Fogões;Saúde e Segurança;2
2018-06;Fabricantes - Linha Branca;Mueller Fogões;Vício de Qualidade;1
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Black & Decker;Atendimento / SAC;4
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Black & Decker;Cobrança / Contestação;2
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Black & Decker;Vício de Qualidade;7
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Cadence Eletrodomésticos;Cobrança / Contestação;1
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Cadence Eletrodomésticos;Contrato / Oferta;2
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Cadence Eletrodomésticos;Entrega do Produto;2
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Cadence Eletrodomésticos;Informação;1
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Cadence Eletrodomésticos;Vício de Qualidade;4
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Electrolux - Eletroportáteis;Vício de Qualidade;5
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;GA.MA Italy;Atendimento / SAC;1
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;GA.MA Italy;Vício de Qualidade;2
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;KitchenAid;Saúde e Segurança;1
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;KitchenAid;Vício de Qualidade;1
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Komeco;Cobrança / Contestação;1
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Mondial;Atendimento / SAC;2
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Mondial;Cobrança / Contestação;3
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Mondial;Contrato / Oferta;1
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Mondial;Entrega do Produto;6
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Mondial;Saúde e Segurança;4
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Mondial;Vício de Qualidade;25
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Oster do Brasil;Entrega do Produto;1
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Oster do Brasil;Vício de Qualidade;4
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Philips Walita, Avent, Saeco e Sonicare;Contrato / Oferta;1
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Philips Walita, Avent, Saeco e Sonicare;Vício de Qualidade;5
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Purificador de Água Brastemp;Atendimento / SAC;2
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Purificador de Água Brastemp;Cobrança / Contestação;1
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Purificador de Água Brastemp;Contrato / Oferta;4
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Purificador de Água Brastemp;Saúde e Segurança;1
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Purificador de Água Brastemp;Vício de Qualidade;1
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;AOC;Atendimento / SAC;1
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;AOC;Vício de Qualidade;5
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;CCE (Digibrás);Vício de Qualidade;1
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Compaq;Atendimento / SAC;2
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Compaq;Vício de Qualidade;5
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;LG Electronics;Atendimento / SAC;11
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;LG Electronics;Cobrança / Contestação;3
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;LG Electronics;Contrato / Oferta;8
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;LG Electronics;Entrega do Produto;8
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;LG Electronics;Informação;1
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;LG Electronics;Saúde e Segurança;3
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;LG Electronics;Vício de Qualidade;118
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Lenovo Informática;Contrato / Oferta;2
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Lenovo Informática;Entrega do Produto;1
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Lenovo Informática;Vício de Qualidade;14
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Philips TV e Monitores;Atendimento / SAC;1
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Philips TV e Monitores;Cobrança / Contestação;1
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Philips TV e Monitores;Vício de Qualidade;8
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Philips Áudio e Vídeo;Atendimento / SAC;1
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Philips Áudio e Vídeo;Cobrança / Contestação;4
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Philips Áudio e Vídeo;Contrato / Oferta;1
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Philips Áudio e Vídeo;Entrega do Produto;1
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Philips Áudio e Vídeo;Vício de Qualidade;2
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Positivo Informática;Atendimento / SAC;1
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Positivo Informática;Cobrança / Contestação;2
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Positivo Informática;Contrato / Oferta;4
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Positivo Informática;Entrega do Produto;1
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Positivo Informática;Informação;1
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Positivo Informática;Vício de Qualidade;19
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Samsung;Atendimento / SAC;83
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Samsung;Cobrança / Contestação;31
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Samsung;Contrato / Oferta;123
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Samsung;Entrega do Produto;21
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Samsung;Informação;13
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Samsung;Saúde e Segurança;100
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Samsung;Vício de Qualidade;587
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Semp - TCL - Toshiba;Entrega do Produto;1
2018-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Semp - TCL - Toshiba;Vício de Qualidade;2
2018-06;Energia Elétrica, Gás, Água e Esgoto;CEDAE;Atendimento / SAC;4
2018-06;Energia Elétrica, Gás, Água e Esgoto;CEDAE;Cobrança / Contestação;30
2018-06;Energia Elétrica, Gás, Água e Esgoto;CEDAE;Contrato / Oferta;3
2018-06;Energia Elétrica, Gás, Água e Esgoto;CEDAE;Saúde e Segurança;10
2018-06;Energia Elétrica, Gás, Água e Esgoto;CEDAE;Vício de Qualidade;19
2018-06;Energia Elétrica, Gás, Água e Esgoto;CEMAR;Atendimento / SAC;4
2018-06;Energia Elétrica, Gás, Água e Esgoto;CEMAR;Cobrança / Contestação;33
2018-06;Energia Elétrica, Gás, Água e Esgoto;CEMAR;Contrato / Oferta;2
2018-06;Energia Elétrica, Gás, Água e Esgoto;CEMAR;Saúde e Segurança;2
2018-06;Energia Elétrica, Gás, Água e Esgoto;CEMAR;Vício de Qualidade;10
2018-06;Energia Elétrica, Gás, Água e Esgoto;CPFL Energia;Atendimento / SAC;10
2018-06;Energia Elétrica, Gás, Água e Esgoto;CPFL Energia;Cobrança / Contestação;38
2018-06;Energia Elétrica, Gás, Água e Esgoto;CPFL Energia;Contrato / Oferta;4
